api_number,well_name,latitude,longitude,state,county,operator_name,well_type,well_status,spud_date,months_inactive,liability_est,field_name,lease_name,district
4707301286,"CUNNINGHAM, HARVEY, ETUX #1",39.361297,-81.035676,West Virginia,Pleasants,REED RESOURCE & DEVELOPMENT CORP,Vertical,Abandoned,1981-10-27,,,NA,"CUNNINGHAM, HARVEY, ETUX",
4707302269,"BOBIER, PHYLLIS ANN #6",39.387757,-81.140536,West Virginia,Pleasants,"PIN OAK OPERATING, LLC",Vertical,Abandoned,2002-02-17,289,,NA,"BOBIER, PHYLLIS ANN",
4707901033,"COREY, MICHAEL #69",38.553866,-81.920943,West Virginia,Putnam,DIVERSIFIED PRODUCTION LLC,Vertical,Abandoned,1981-05-29,,,NA,"COREY, MICHAEL",
4707301725,3 #3,39.352876,-81.237666,West Virginia,Pleasants,"MOUNTAINEER GAS TRANSMISSION, INC.",Vertical,Abandoned,1983-10-19,,,NA,3,
4707301754,"HIGGINS, JAMES & JOAN #1",39.339379,-81.313909,West Virginia,Pleasants,"MOUNTAINEER GAS TRANSMISSION, INC.",Vertical,Abandoned,1983-12-26,,,NA,"HIGGINS, JAMES & JOAN",
4707302122,"FREELAND, JOHN #FREELAND 8",39.335608,-81.044303,West Virginia,Pleasants,"WV WELLS, LTD",Vertical,Abandoned,,,,NA,"FREELAND, JOHN",
4707900152,"JOHNSON, WALTER #1",38.341255,-81.95044,West Virginia,Putnam,CONTINENTAL RESERVES OIL COMPANY,Vertical,Abandoned,1941-12-26,,,NA,"JOHNSON, WALTER",
4700700797,"DAVIS, W. J. #2",38.777226,-80.73635,West Virginia,Braxton,"COMMONWEALTH ENERGY,  INC.",Vertical,Abandoned,1968-12-01,,,NA,"DAVIS, W. J.",
4707301668,"DILLON, CLINTON S. #2",39.339959,-81.251893,West Virginia,Pleasants,NORTHPORT PRODUCTION COMPANY,Vertical,Abandoned,1983-06-22,,,NA,"DILLON, CLINTON S.",
4707302477,"WESTBROOK, L.C. #120",39.318662,-81.335325,West Virginia,Pleasants,QUAKER STATE CORPORATION,Vertical,Abandoned,2006-03-21,,,NA,"WESTBROOK, L.C.",
4707700283,"BEAL, RONALD F. #BEAL A-1999",39.415314,-79.812401,West Virginia,Preston,"MINERAL RESOURCE MANAGEMENT, L.L.C.",Vertical,Abandoned,1994-03-24,384,,NA,"BEAL, RONALD F.",
4707302266,"BOBIER, PHYLLIS ANN #8",39.406269,-81.161461,West Virginia,Pleasants,"PIN OAK OPERATING, LLC",Vertical,Abandoned,2002-02-17,289,,NA,"BOBIER, PHYLLIS ANN",
4708100247,N RV&POC CON COAL #9080,37.927825,-81.550844,West Virginia,Raleigh,DIVERSIFIED PRODUCTION LLC,Vertical,Abandoned,1961-10-01,,,NA,N RV&POC CON COAL,
4707301215,"CARPENTER, WALTER #1",39.385254,-81.214717,West Virginia,Pleasants,"MOUNTAINEER GAS TRANSMISSION, INC.",Vertical,Abandoned,1981-09-28,,,NA,"CARPENTER, WALTER",
4707301715,"HICKMAN, RONDLE #MOORE 1",39.337782,-81.2442,West Virginia,Pleasants,"DELRAY DRILLING OF WEST VIRGINIA, INC.",Vertical,Abandoned,1983-08-26,,,NA,"HICKMAN, RONDLE",
4707302117,"FREELAND, JOHN #FREELAND 2",39.341123,-81.042436,West Virginia,Pleasants,"WV WELLS, LTD",Vertical,Abandoned,,,,NA,"FREELAND, JOHN",
4707301409,"CAMBELL, C. #1",39.365942,-81.01981,West Virginia,Pleasants,"WV WELLS, LTD",Vertical,Abandoned,1982-01-13,,,NA,"CAMBELL, C.",
4707301830,"BAKER, MARIE, ETAL #BAKER 2",39.307728,-81.277468,West Virginia,Pleasants,"MOUNTAINEER GAS TRANSMISSION, INC.",Vertical,Abandoned,1984-07-15,,,NA,"BAKER, MARIE, ETAL",
4707300996,"HAMMETT, TOM #2",39.355199,-81.279894,West Virginia,Pleasants,"CLOWSER WELL SERVICE, INC.",Vertical,Abandoned,1980-10-19,,,NA,"HAMMETT, TOM",
4707302082,"COX, THOMAS & MARTHA #SHECTER-COX 1",39.361152,-81.024476,West Virginia,Pleasants,"HOOVER, WILLIAM W",Vertical,Abandoned,1998-11-18,,,NA,"COX, THOMAS & MARTHA",
4707700237,"KNOTTS, ANDREW J. #KNOTTS 1",39.411686,-79.808474,West Virginia,Preston,"ROSS AND WHARTON GAS COMPANY, INC.",Vertical,Abandoned,1987-07-02,,,NA,"KNOTTS, ANDREW J.",
4707301680,"HAMMETT, SAM #HAMMETT 3",39.27985,-81.233186,West Virginia,Pleasants,"TAPO ENERGY, LLC",Vertical,Abandoned,,,,NA,"HAMMETT, SAM",
4707301730,"REED, ALLEN & WANDA #101",39.347653,-81.176399,West Virginia,Pleasants,C & J OIL & GAS,Vertical,Abandoned,1983-11-06,,,NA,"REED, ALLEN & WANDA",
4707302475,"ROBERTS, GEORGE #135",39.345864,-81.284614,West Virginia,Pleasants,QUAKER STATE CORPORATION,Vertical,Abandoned,2006-03-21,,,NA,"ROBERTS, GEORGE",
4707700406,"CONLEY, WILLIAM W., ET UX #CONLEY 5",39.694966,-79.636663,West Virginia,Preston,DIVERSIFIED PRODUCTION LLC,Vertical,Abandoned,2009-01-27,206,,"Riley,Balltown,Speechley,Fourth","CONLEY, WILLIAM W., ET UX",
4707302470,HEARTWOOD FORESTLAND #150,39.331641,-81.286384,West Virginia,Pleasants,QUAKER STATE CORPORATION,Vertical,Abandoned,2006-03-21,,,NA,HEARTWOOD FORESTLAND,
4708100117,"CHAMBERS, J. #9211",37.847543,-81.364976,West Virginia,Raleigh,DIVERSIFIED PRODUCTION LLC,Vertical,Abandoned,1953-08-01,,,NA,"CHAMBERS, J.",
4707301853,"BILLS, HOWARD & BONNIE #MILDRED BILLS 1",39.35041,-81.200852,West Virginia,Pleasants,DIVERSIFIED PRODUCTION LLC,Vertical,Abandoned,1984-07-08,,,NA,"BILLS, HOWARD & BONNIE",
4707301312,"RYMER, CARL J. #JO-1",39.450579,-81.093829,West Virginia,Pleasants,"RENNER, JAMES A OIL & GAS",Vertical,Abandoned,1982-07-21,,,NA,"RYMER, CARL J.",
4707700284,"YEAGER, ROGER & NANCY L. #Yeager #1-REV",39.702905,-79.763667,West Virginia,Preston,CHESTNUT RIDGE STORAGE LLC,Vertical,Abandoned,1995-06-13,369,,NA,"YEAGER, ROGER & NANCY L.",
4707300871,"TAYLOR, JESSIE #H-1009",39.36565,-81.153398,West Virginia,Pleasants,"WV WELLS, LTD",Vertical,Abandoned,1981-02-12,,,NA,"TAYLOR, JESSIE",
4707300882,"SMITH, KARLTON L. #H-1023",39.337638,-81.167812,West Virginia,Pleasants,"WV WELLS, LTD",Vertical,Abandoned,1980-07-17,,,NA,"SMITH, KARLTON L.",
4707302125,"HAMMETT, HOMER #M. L. GORRELL 4",39.344606,-81.03717,West Virginia,Pleasants,"WV WELLS, LTD",Vertical,Abandoned,,,,NA,"HAMMETT, HOMER",
4707302143,"HALL, GERALD/R. WEEKLEY #R. WEEKLEY 3",39.341123,-81.045797,West Virginia,Pleasants,"WV WELLS, LTD",Vertical,Abandoned,,,,NA,"HALL, GERALD/R. WEEKLEY",
4707301520,"ROGERS, S. R. #1",39.292632,-81.253573,West Virginia,Pleasants,"MOUNTAINEER GAS TRANSMISSION, INC.",Vertical,Abandoned,1982-10-05,,,NA,"ROGERS, S. R.",
4707301820,"ELLIOTT, JAMES & ELAINE #J. ELLIOTT 2",39.337057,-81.324176,West Virginia,Pleasants,"MOUNTAINEER GAS TRANSMISSION, INC.",Vertical,Abandoned,1985-02-15,,,NA,"ELLIOTT, JAMES & ELAINE",
4707300906,"DILLON, CLINTON #R-167",39.398316,-81.205588,West Virginia,Pleasants,"WV WELLS, LTD",Vertical,Abandoned,1981-01-16,,,NA,"DILLON, CLINTON",
4707300913,"MARTIN, DONNA JUNE #MARTIN 1",39.351715,-81.26328,West Virginia,Pleasants,"WV WELLS, LTD",Vertical,Abandoned,1900-01-01,1514,,NA,"MARTIN, DONNA JUNE",
4707300915,"MARTIN, D. J. #4",39.355053,-81.256747,West Virginia,Pleasants,"WV WELLS, LTD",Vertical,Abandoned,1980-10-25,,,NA,"MARTIN, D. J.",
4707900310,BOWYER HEIRS #1,38.529862,-81.94719,West Virginia,Putnam,OPERATOR UNKNOWN,Vertical,Abandoned,1945-07-26,,,NA,BOWYER HEIRS,
4707380005,,37.04623,-81.000003,West Virginia,Pleasants,OPERATOR UNKNOWN,Vertical,Abandoned,2009-08-12,,,NA,,
4707380061,,37.04623,-81.000003,West Virginia,Pleasants,OPERATOR UNKNOWN,Vertical,Abandoned,2009-08-12,,,NA,,
4707380301,utz #7380301,39.37936,-81.042719,West Virginia,Pleasants,OPERATOR UNKNOWN,Vertical,Abandoned,2011-06-21,,,NA,utz,
4707700039,"FALKENSTINE, B.R. #1",37.04623,-81.000003,West Virginia,Preston,OPERATOR UNKNOWN,Vertical,Abandoned,,,,NA,"FALKENSTINE, B.R.",
4707700270,0 #0,39.260936,-79.779638,West Virginia,Preston,OPERATOR UNKNOWN,Vertical,Abandoned,1994-10-01,377,,NA,0,
4707900551,"HEDRICK, OSCAR #1-L-1010",38.499664,-81.776226,West Virginia,Putnam,BIG SAND DRILLING COMPANY,Vertical,Abandoned,1954-02-01,,,NA,"HEDRICK, OSCAR",
4707300182,"MARPLE, A.F. #18",39.333727,-81.186931,West Virginia,Pleasants,"MARPLE, A. F.",Vertical,Abandoned,,,,NA,"MARPLE, A.F.",
4707301676,"DILLON, CLINTON S., ETAL #3",39.341991,-81.245506,West Virginia,Pleasants,NORTHPORT PRODUCTION COMPANY,Vertical,Abandoned,1983-07-16,,,NA,"DILLON, CLINTON S., ETAL",
4707301677,"DILLON, CLINTON S., ETAL #4",39.346055,-81.2498,West Virginia,Pleasants,NORTHPORT PRODUCTION COMPANY,Vertical,Abandoned,1983-07-22,,,NA,"DILLON, CLINTON S., ETAL",
4707901193,"CHAPMAN, ELIJAH A. #NICHLAS-WILSN 1",38.335331,-82.006855,West Virginia,Putnam,"COMMONWEALTH ENERGY,  INC.",Vertical,Abandoned,1994-10-01,377,,NA,"CHAPMAN, ELIJAH A.",
4707900951,"GRASS, CALLIHAN #R-1",38.302084,-81.950762,West Virginia,Putnam,"PILLAR ENERGY, LLC",Vertical,Abandoned,1924-01-22,,,NA,"GRASS, CALLIHAN",
4707700220,INTERSTATE LUMBER CO. #J-623,39.516881,-79.596255,West Virginia,Preston,"ROSS AND WHARTON GAS COMPANY, INC.",Vertical,Abandoned,1982-03-24,,,NA,INTERSTATE LUMBER CO.,
4707300783,"THORN, AUBRA GRACE #3",39.402238,-81.040416,West Virginia,Pleasants,"COMMONWEALTH ENERGY,  INC.",Vertical,Abandoned,1979-06-30,,,NA,"THORN, AUBRA GRACE",
4707301334,"KNIGHT, F. G. #1",39.444484,-81.038919,West Virginia,Pleasants,"KNIGHT, BENTLEY M.",Vertical,Abandoned,1981-10-25,,,NA,"KNIGHT, F. G.",
4707900233,"STILES, MAGGIE #2",38.358634,-81.986403,West Virginia,Putnam,OPERATOR UNKNOWN,Vertical,Abandoned,1943-06-26,,,NA,"STILES, MAGGIE",
4700700882,"PERKINS, FLODA #PERKINS 2",38.735116,-80.726058,West Virginia,Braxton,"COMMONWEALTH ENERGY,  INC.",Vertical,Abandoned,1969-11-01,,,NA,"PERKINS, FLODA",
4707900313,"ALBERTSON, C.E. - TRUSTEE #6",38.47569,-81.778055,West Virginia,Putnam,"BOYD O & G, INC.",Vertical,Abandoned,1945-09-26,,,NA,"ALBERTSON, C.E. - TRUSTEE",
4707301988,"KNIGHT, FRANK #KNIGHT 1",39.45116,-81.040415,West Virginia,Pleasants,"KNIGHT, BENTLEY M.",Vertical,Abandoned,1987-03-11,,,NA,"KNIGHT, FRANK",
4707302478,"WESTBROOK, STEVEN #204",39.317647,-81.283123,West Virginia,Pleasants,QUAKER STATE CORPORATION,Vertical,Abandoned,2006-03-21,,,NA,"WESTBROOK, STEVEN",
4704700845,GEORGIA-PACIFIC #6,37.296299,-81.7365,West Virginia,McDowell,"K. PETROLEUM, INC.",Vertical,Abandoned,1980-10-12,,,NA,GEORGIA-PACIFIC,
4700700503,"SMITH, LOUIS J. #1",38.818124,-80.794405,West Virginia,Braxton,"CLOWSER WELL SERVICE, INC.",Vertical,Abandoned,1962-02-01,,,NA,"SMITH, LOUIS J.",
4707901192,"CHAPMAN, ELIJAH A. #C. NICHOLAS 1",38.339395,-82.006119,West Virginia,Putnam,"COMMONWEALTH ENERGY,  INC.",Vertical,Abandoned,,,,NA,"CHAPMAN, ELIJAH A.",
4704303256,"MCCLUNG, MARSHA N. #MCDOWELL 1",38.291332,-81.954076,West Virginia,Lincoln,NORTHSTAR ENERGY CORPORATION,Vertical,Abandoned,2007-04-23,227,,NA,"MCCLUNG, MARSHA N.",
4707700099,"U.S.A. NO. N-1 #A-3, GW-1189",39.267541,-79.561795,West Virginia,Preston,"PILLAR ENERGY, LLC",Vertical,Abandoned,1963-02-01,,,NA,U.S.A. NO. N-1,
4707901174,AMHERST INDUSTRIES #AMHERST 6,38.527251,-81.776455,West Virginia,Putnam,DIVERSIFIED PRODUCTION LLC,Vertical,Abandoned,1993-04-21,395,,NA,AMHERST INDUSTRIES,
4707300701,"JANES, C. A. #1",39.33425,-81.339667,West Virginia,Pleasants,"JANES, C A  JR.",Vertical,Abandoned,1977-10-15,,,NA,"JANES, C. A.",
4707300784,"THORN, AUBRA GRACE #4",39.400932,-81.038733,West Virginia,Pleasants,"COMMONWEALTH ENERGY,  INC.",Vertical,Abandoned,1979-06-26,,,NA,"THORN, AUBRA GRACE",
4707301594,MONONGAHELA POWER CO. #4,39.367826,-81.26608,West Virginia,Pleasants,"HENDRICKSON, JAMES W., DBA DINAD DEVELOPMENT COMPANY",Vertical,Abandoned,1983-02-24,,,NA,MONONGAHELA POWER CO.,
4707301552,"EVANS, R. H  & J. M. #2",39.314259,-81.181439,West Virginia,Pleasants,"ZICKEFOOSE, R. L. AND W.F.",Vertical,Abandoned,1982-12-28,,,NA,"EVANS, R. H  & J. M.",
4707302474,"ROBERTS, GEORGE #136",39.343877,-81.286045,West Virginia,Pleasants,QUAKER STATE CORPORATION,Vertical,Abandoned,2006-03-21,,,NA,"ROBERTS, GEORGE",
4707300650,"NASH, MARY J. - HEIRS #W-4",39.340627,-81.288245,West Virginia,Pleasants,"C.W. RIGGS, INC.",Vertical,Abandoned,1969-02-01,,,NA,"NASH, MARY J. - HEIRS",
4704700878,McDOWELL POCAHONTAS #43,37.353145,-81.752649,West Virginia,McDowell,ENERGY DEVELOPMENT CORPORATION,Vertical,Abandoned,1983-07-09,,,NA,McDOWELL POCAHONTAS,
4704302820,"ADKIN, ROSCOE - HEIRS #E. ADKINS 2",38.173744,-82.210774,West Virginia,Lincoln,"DIAL, HAL H. JR.",Vertical,Abandoned,1994-10-01,377,,NA,"ADKIN, ROSCOE - HEIRS",
4704701682,HEARTWOOD TIMBER FUND IV #L-3A,37.476753,-81.617548,West Virginia,McDowell,"RADIUS ENERGY SERVICES, LLC",Coal Bed Methane Well,Abandoned,2009-12-10,195,,NA,HEARTWOOD TIMBER FUND IV,
4704702033,"DAVIS, C. O. #DAVIS CBM 10",37.442923,-81.796964,West Virginia,McDowell,NORTHPORT PRODUCTION COMPANY,Coal Bed Methane Well,Abandoned,2005-04-12,251,,NA,"DAVIS, C. O.",
4707900345,"YOUNG, C. L. #1-30",38.492985,-82.029184,West Virginia,Putnam,"TEAVEE OIL & GAS, INC.",Vertical,Abandoned,1946-08-26,,,NA,"YOUNG, C. L.",
4707300708,"JANES, C. A. #2",39.33805,-81.337218,West Virginia,Pleasants,"SLED FORK, LLC",Vertical,Abandoned,1978-03-27,,,NA,"JANES, C. A.",
4700700283,"HOWELL, G. B. #1",38.754668,-80.897527,West Virginia,Braxton,"DODD, C. C., OIL & GAS",Vertical,Abandoned,1948-01-26,,,NA,"HOWELL, G. B.",
4707301635,MONONGAHELA POWER CO. #12,39.359843,-81.271868,West Virginia,Pleasants,"HENDRICKSON, JAMES W., DBA DINAD DEVELOPMENT COMPANY",Vertical,Abandoned,1983-05-31,,,NA,MONONGAHELA POWER CO.,
4707302156,"FULMER, CHARLES E. #FULMER 1-A",39.328046,-81.341764,West Virginia,Pleasants,"FULMER, CHARLES E.",Vertical,Abandoned,1994-10-01,377,,NA,"FULMER, CHARLES E.",
4708100034,PINEY COKING COAL LAND C #1-S-1106,37.60161,-81.260942,West Virginia,Raleigh,DIVERSIFIED PRODUCTION LLC,Vertical,Abandoned,1944-12-26,,,NA,PINEY COKING COAL LAND C,
4707301449,"PETER, D. V. #1",39.4201,-81.117766,West Virginia,Pleasants,"SMITH, STEVE",Vertical,Abandoned,1982-03-31,,,NA,"PETER, D. V.",
4707900243,"SWITZER, RUFUS #8",38.351309,-81.949715,West Virginia,Putnam,HUNTINGTON MIDWAY INCORPORATED,Vertical,Abandoned,,,,NA,"SWITZER, RUFUS",
4707900450,"SMITH, V. C. #C-3",38.514673,-81.935075,West Virginia,Putnam,"TEAVEE OIL & GAS, INC.",Vertical,Abandoned,1950-11-01,,,NA,"SMITH, V. C.",
4704701751,POCAHONTAS LAND CORP. #6089,37.344208,-81.392082,West Virginia,McDowell,JACKSON FUEL CORPORATION,Vertical,Abandoned,2003-11-13,268,,"Big Lime,Weir",POCAHONTAS LAND CORP.,
4707391622,,39.344616,-81.185954,West Virginia,Pleasants,OPERATOR UNKNOWN,Vertical,Abandoned,2009-08-12,,,NA,,
4707700257,0 #0,39.442774,-79.561639,West Virginia,Preston,OPERATOR UNKNOWN,Vertical,Abandoned,1994-10-01,377,,NA,0,
4707900950,"BURDETTE, J. S. #R-7",38.337943,-81.970959,West Virginia,Putnam,"PILLAR ENERGY, LLC",Vertical,Abandoned,1925-10-01,,,NA,"BURDETTE, J. S.",
4707300886,"WAGNER, DONALD #1",39.412397,-81.042811,West Virginia,Pleasants,"RARE EARTH MINERALS, INC.",Vertical,Abandoned,1980-08-21,,,NA,"WAGNER, DONALD",
4707302149,"DAVIS, OTIS D. #13",39.451014,-81.118327,West Virginia,Pleasants,"PIN OAK OPERATING, LLC",Vertical,Abandoned,1929-12-01,1155,,NA,"DAVIS, OTIS D.",
4707700323,HICKORY RIDGE REC. #A-1,39.274507,-79.551715,West Virginia,Preston,"PILLAR ENERGY, LLC",Vertical,Abandoned,2000-11-18,304,,NA,HICKORY RIDGE REC.,
4707301364,"SCHULTZ, ELBERT & L. #1",39.326887,-81.141639,West Virginia,Pleasants,MOUNTAIN STATE WELL TENDING,Vertical,Abandoned,1982-01-01,,,NA,"SCHULTZ, ELBERT & L.",
4707301925,"FLEMING, DONALD E. #FLEMING 1-A",39.393529,-81.099065,West Virginia,Pleasants,"ECOLOGICAL ENERGY, INC.",Vertical,Abandoned,1984-11-26,,,NA,"FLEMING, DONALD E.",
4707700181,"KELLOW, LEVAUGHN #12083",39.474178,-79.765968,West Virginia,Preston,"BOWIE, INC.",Vertical,Abandoned,1976-03-01,,,NA,"KELLOW, LEVAUGHN",
4704700363,"ADDAIR, JOHN #D-1",37.475637,-81.83639,West Virginia,McDowell,DIVERSIFIED PRODUCTION LLC,Vertical,Abandoned,1966-10-01,,,NA,"ADDAIR, JOHN",
4707700213,INTERSTATE LUMBER #J-631,39.516038,-79.605785,West Virginia,Preston,"ROSS AND WHARTON GAS COMPANY, INC.",Vertical,Abandoned,1982-03-12,,,NA,INTERSTATE LUMBER,
4707302469,HEARTWOOD FORESTLAND #156,39.328756,-81.280156,West Virginia,Pleasants,QUAKER STATE CORPORATION,Vertical,Abandoned,2006-03-21,,,NA,HEARTWOOD FORESTLAND,
4707301269,"MAXON ENERGY, INC. #HUGHES 5",39.364488,-81.235427,West Virginia,Pleasants,"SWN PRODUCTION (OHIO), LLC",Vertical,Abandoned,1985-09-11,,,NA,"MAXON ENERGY, INC.",
4707900175,"NcCARTEY, WAYNE #MARY GARRETT 1",38.371325,-81.998323,West Virginia,Putnam,"MCCARTHY, WAYNE",Vertical,Abandoned,1992-04-15,,,NA,"NcCARTEY, WAYNE",
4707301385,GERTRUDE CO. #1,39.345766,-81.121998,West Virginia,Pleasants,"COX, HAROLD E",Vertical,Abandoned,1982-01-04,,,NA,GERTRUDE CO.,
4707391528,,39.345922,-81.197921,West Virginia,Pleasants,OPERATOR UNKNOWN,Vertical,Abandoned,2009-08-12,,,NA,,
4707700255,0 #0,37.04623,-81.000003,West Virginia,Preston,OPERATOR UNKNOWN,Vertical,Abandoned,1994-10-01,377,,NA,0,
4707900070,"CALLAHAN, E. M. #1",38.356383,-81.993853,West Virginia,Putnam,OPERATOR UNKNOWN,Vertical,Abandoned,1940-09-26,,,NA,"CALLAHAN, E. M.",
4707900202,"SMITH, MAUDE #3",38.350963,-81.985565,West Virginia,Putnam,OPERATOR UNKNOWN,Vertical,Abandoned,1942-10-26,,,NA,"SMITH, MAUDE",
4707700262,0 #0,39.701511,-79.731578,West Virginia,Preston,OPERATOR UNKNOWN,Vertical,Abandoned,1994-10-01,377,,NA,0,
4704500682,"ANDERSON, JOHN &  NANNIE #1",37.760167,-81.840032,West Virginia,Logan,OPERATOR UNKNOWN,Vertical,Abandoned,1958-03-01,,,NA,"ANDERSON, JOHN &  NANNIE",
4707900342,"SOWARDS, N. A. #1",38.399342,-82.044623,West Virginia,Putnam,OPERATOR UNKNOWN,Vertical,Abandoned,1946-08-12,,,NA,"SOWARDS, N. A.",
4704700009,CITY OF WELCH #9,37.432474,-81.584803,West Virginia,McDowell,OPERATOR UNKNOWN,Vertical,Abandoned,,,,NA,CITY OF WELCH,
4707301949,"BUMGARDNER, GLONDENA ETAL #3",39.346055,-81.329777,West Virginia,Pleasants,"MOUNTAINEER GAS TRANSMISSION, INC.",Vertical,Abandoned,1985-03-24,,,NA,"BUMGARDNER, GLONDENA ETAL",
4707900019,"FINLEY, E.W. #1",37.04623,-81.000003,West Virginia,Putnam,REISHMAN OIL & GAS,Vertical,Abandoned,2002-08-07,,,NA,"FINLEY, E.W.",
4707301268,"HUGHES, ZEPORA #4",39.367101,-81.233933,West Virginia,Pleasants,"SWN PRODUCTION (OHIO), LLC",Vertical,Abandoned,1982-02-10,,,NA,"HUGHES, ZEPORA",
4707302072,"METHENEY, C. L. & THELMA #HUGHES 7",39.364634,-81.230013,West Virginia,Pleasants,"SWN PRODUCTION (OHIO), LLC",Vertical,Abandoned,2000-02-23,313,,NA,"METHENEY, C. L. & THELMA",
4708100680,EAGLE LAND COMPANY #EAGLE LAND 7,37.959623,-81.349099,West Virginia,Raleigh,"CLOWSER WELL SERVICE, INC.",Vertical,Abandoned,2003-03-17,,,NA,EAGLE LAND COMPANY,
4707700081,"BRITTON, H. W. #1",39.260148,-79.749154,West Virginia,Preston,OPERATOR UNKNOWN,Vertical,Abandoned,,,,NA,"BRITTON, H. W.",
4707900074,"HOLLANDSWORTH, C. S. #1",38.337071,-82.021989,West Virginia,Putnam,OPERATOR UNKNOWN,Vertical,Abandoned,1940-11-26,,,NA,"HOLLANDSWORTH, C. S.",
4708100026,BEAVER COAL CO. #13,37.695827,-81.321245,West Virginia,Raleigh,DIVERSIFIED PRODUCTION LLC,Vertical,Abandoned,1943-11-26,,,NA,BEAVER COAL CO.,
4707901200,"HICKS, ETHEL I. #PUTNAM CO. 49",38.5258,-81.759461,West Virginia,Putnam,DIVERSIFIED PRODUCTION LLC,Vertical,Abandoned,1996-07-08,356,,NA,"HICKS, ETHEL I.",
4704900128,"PRIDE, J S & R C #1",39.431288,-79.996841,West Virginia,Marion,OPERATOR UNKNOWN,Vertical,Abandoned,,,,NA,"PRIDE, J S & R C",
4704900679,ASH #1,39.637428,-80.417231,West Virginia,Marion,"PILLAR ENERGY, LLC",Vertical,Abandoned,1994-10-01,377,,NA,ASH,
4707900952,"VANDELINDE, W. W. #183",38.271897,-81.991307,West Virginia,Putnam,ALEXANDER PRODUCTION COMPANY,Vertical,Abandoned,1927-08-20,,,NA,"VANDELINDE, W. W.",
4707302268,"BOBIER, PHYLLIS ANN #7",39.40462,-81.161988,West Virginia,Pleasants,"PIN OAK OPERATING, LLC",Vertical,Abandoned,2002-02-17,289,,NA,"BOBIER, PHYLLIS ANN",
4704701565,WV DIV. NATURAL RES. #506147,37.410979,-81.907226,West Virginia,McDowell,DIVERSIFIED PRODUCTION LLC,Vertical,Abandoned,2001-09-17,,,NA,WV DIV. NATURAL RES.,
4704701665,PLUM CREEK TIMBERLANDS #108-111-055,37.333163,-81.781621,West Virginia,McDowell,DIVERSIFIED PRODUCTION LLC,Coal Bed Methane Well,Abandoned,2002-10-22,281,,NA,PLUM CREEK TIMBERLANDS,
4704900360,"SHORE, F. #1905",39.450589,-80.250184,West Virginia,Marion,WV MINERAL GROUP LLC,Vertical,Abandoned,1950-07-29,,,NA,"SHORE, F.",
4700500354,"BUNTING, MICHAEL #COLE AND CRANE 26",38.024214,-81.816647,West Virginia,Boone,"QUALITY NATURAL GAS, LLC",Vertical,Abandoned,2011-03-10,,,NA,"BUNTING, MICHAEL",
4708100151,"ELKINS, E. #9338",37.76421,-81.435147,West Virginia,Raleigh,DIVERSIFIED PRODUCTION LLC,Vertical,Abandoned,1949-06-26,,,NA,"ELKINS, E.",
4707901375,"AMHERST INDUSTRIES, INC. #CABOT 34",38.557305,-81.811474,West Virginia,Putnam,DIVERSIFIED PRODUCTION LLC,Vertical,Abandoned,2007-02-23,229,,Big Lime,"AMHERST INDUSTRIES, INC.",
4707302471,HEARTWOOD FORESTLAND #149,39.329542,-81.286247,West Virginia,Pleasants,QUAKER STATE CORPORATION,Vertical,Abandoned,2006-03-21,,,NA,HEARTWOOD FORESTLAND,
4707700554,"JOHNSON, ROGER R. & CRISTA L. #JOHNSON 8015",39.588961,-79.573181,West Virginia,Preston,"M4 ENERGY, LLC",Vertical,Abandoned,2010-09-06,186,,Marcellus Shale,"JOHNSON, ROGER R. & CRISTA L.",
4707300654,"NAISH, MARY J. - HEIRS #W-6",39.339649,-81.289331,West Virginia,Pleasants,"C.W. RIGGS, INC.",Vertical,Abandoned,1969-04-01,,,NA,"NAISH, MARY J. - HEIRS",
4707301667,"DILLON, CLINTON S. #1",39.339814,-81.243267,West Virginia,Pleasants,NORTHPORT PRODUCTION COMPANY,Vertical,Abandoned,1983-06-29,,,NA,"DILLON, CLINTON S.",
4707900554,"WHEELER, C. M. #2",38.333199,-82.004137,West Virginia,Putnam,"COMMONWEALTH ENERGY,  INC.",Vertical,Abandoned,1953-11-01,,,NA,"WHEELER, C. M.",
4707900969,"BOWLING, JAMES & GEORGIA #961",38.651997,-81.753597,West Virginia,Putnam,"DUCKWORTH, STEVE DBA STEVE DUCKWORTH WELL SERVICE",Vertical,Abandoned,1981-08-05,,,NA,"BOWLING, JAMES & GEORGIA",
4707901023,"JEFFRIES, FLOYD #970",38.630284,-81.770948,West Virginia,Putnam,"DUCKWORTH, STEVE DBA STEVE DUCKWORTH WELL SERVICE",Vertical,Abandoned,2012-02-13,,,NA,"JEFFRIES, FLOYD",
4704901183,"CAMPBELL, JOSEPH - HEIRS #0",39.612734,-80.375273,West Virginia,Marion,"INVITATION ENERGY, INCORPORATED",Vertical,Abandoned,2002-02-17,289,,NA,"CAMPBELL, JOSEPH - HEIRS",
4707301584,"REESE, OKEY #1",39.342281,-81.2616,West Virginia,Pleasants,CRESTON OIL CORPORATION,Vertical,Abandoned,1983-01-23,,,NA,"REESE, OKEY",
4707302113,"BYRD, MARTIN #LOU WATSON #3",39.360571,-81.057184,West Virginia,Pleasants,"BEECHLICK OIL, INC.",Vertical,Abandoned,,,,NA,"BYRD, MARTIN",
