api_number,well_name,latitude,longitude,state,county,operator_name,well_type,well_status,spud_date,months_inactive,liability_est,field_name,lease_name,district
49-013-06760,TRIBAL SHOSHONE-66 #42,43.52167,-109.05028,Wyoming,Fremont,WIND RIVER ENERGY COMMISSION,Gas,Temporarily Abandoned,1955-01-01,58,,CIRCLE RIDGE,TRIBAL SHOSHONE-66,
49-013-06768,TRIBAL SHOSHONE-66 #2,43.52341,-109.04989,Wyoming,Fremont,WIND RIVER ENERGY COMMISSION,Gas,Temporarily Abandoned,1942-07-01,58,,CIRCLE RIDGE,TRIBAL SHOSHONE-66,
49-013-06774,TRIBAL SHOSHONE-66 #39,43.52539,-109.04959,Wyoming,Fremont,WIND RIVER ENERGY COMMISSION,Gas,Temporarily Abandoned,1954-11-01,58,,CIRCLE RIDGE,TRIBAL SHOSHONE-66,
49-013-06793,SHOSHONE-63 #24,43.52649,-109.05011,Wyoming,Fremont,WIND RIVER ENERGY COMMISSION,Injection,Temporarily Abandoned,1956-03-01,58,,CIRCLE RIDGE,SHOSHONE-63,
49-013-06800,TRIBAL SHOSHONE-63 #3,43.52694,-109.04972,Wyoming,Fremont,WIND RIVER ENERGY COMMISSION,Oil,Temporarily Abandoned,1942-10-01,58,,CIRCLE RIDGE,TRIBAL SHOSHONE-63,
49-013-06803,TRIBAL SHOSHONE-65 #7,43.52731,-109.05239,Wyoming,Fremont,WIND RIVER ENERGY COMMISSION,Gas,Temporarily Abandoned,1942-08-01,58,,CIRCLE RIDGE,TRIBAL SHOSHONE-65,
49-013-06811,TRIBAL SHOSHONE-63 #2,43.52869,-109.04979,Wyoming,Fremont,WIND RIVER ENERGY COMMISSION,Gas,Temporarily Abandoned,1974-03-01,58,,CIRCLE RIDGE,TRIBAL SHOSHONE-63,
49-013-06827,TRIBAL SHOSHONE-65 #21,43.53201,-109.05417,Wyoming,Fremont,WIND RIVER ENERGY COMMISSION,Monitor,Permanently Abandoned,1953-02-01,78,,CIRCLE RIDGE,TRIBAL SHOSHONE-65,
49-013-06829,TRIBAL SHOSHONE-65 #36,43.53222,-109.05731,Wyoming,Fremont,MERIT ENERGY COMPANY,Monitor,Permanently Abandoned,1954-01-01,44,,CIRCLE RIDGE,TRIBAL SHOSHONE-65,
49-013-06831,TRIBAL SHOSHONE-65 #23,43.53342,-109.05304,Wyoming,Fremont,WIND RIVER ENERGY COMMISSION,Monitor,Permanently Abandoned,1953-05-01,78,,CIRCLE RIDGE,TRIBAL SHOSHONE-65,
49-013-06835,TRIBAL SHOSHONE-64 #2,43.53358,-109.04846,Wyoming,Fremont,MERIT ENERGY COMPANY,Oil,Temporarily Abandoned,1952-01-01,46,,CIRCLE RIDGE,TRIBAL SHOSHONE-64,
49-013-06837,TRIBAL SHOSHONE-65 #12,43.5336,-109.05566,Wyoming,Fremont,WIND RIVER ENERGY COMMISSION,Injection,Temporarily Abandoned,1952-04-01,58,,CIRCLE RIDGE,TRIBAL SHOSHONE-65,
49-013-06840,TRIBAL SHOSHONE-65 #22,43.5347,-109.05316,Wyoming,Fremont,MERIT ENERGY COMPANY,Oil,Temporarily Abandoned,1953-02-01,46,,CIRCLE RIDGE,TRIBAL SHOSHONE-65,
49-013-06842,TRIBAL SHOSHONE-65 #35,43.5354,-109.06046,Wyoming,Fremont,MERIT ENERGY COMPANY,Oil,Temporarily Abandoned,1953-11-01,46,,CIRCLE RIDGE,TRIBAL SHOSHONE-65,
49-013-06844,TRIBAL SHOSHONE-65 #26,43.5354,-109.05815,Wyoming,Fremont,WIND RIVER ENERGY COMMISSION,Injection,Temporarily Abandoned,1953-06-01,58,,CIRCLE RIDGE,TRIBAL SHOSHONE-65,
49-013-06846,TRIBAL SHOSHONE-65 #40,43.53542,-109.06317,Wyoming,Fremont,WIND RIVER ENERGY COMMISSION,Injection,Temporarily Abandoned,1954-04-01,58,,CIRCLE RIDGE,TRIBAL SHOSHONE-65,
49-013-06847,TRIBAL SHOSHONE-65 #31,43.5354,-109.06064,Wyoming,Fremont,WIND RIVER ENERGY COMMISSION,Injection,Temporarily Abandoned,1953-11-01,58,,CIRCLE RIDGE,TRIBAL SHOSHONE-65,
49-013-06852,TRIBAL SHOSHONE-65 #29,43.53902,-109.06561,Wyoming,Fremont,WIND RIVER ENERGY COMMISSION,Injection,Temporarily Abandoned,1953-09-01,58,,CIRCLE RIDGE,TRIBAL SHOSHONE-65,
49-013-06855,TRIBAL SHOSHONE-65 #33,43.53902,-109.06314,Wyoming,Fremont,WIND RIVER ENERGY COMMISSION,Injection,Temporarily Abandoned,1954-01-01,58,,CIRCLE RIDGE,TRIBAL SHOSHONE-65,
49-013-06942,UNIT STATE 0-932 #70,42.84619,-108.31991,Wyoming,Fremont,DENBURY ONSHORE LLC,Service,Temporarily Abandoned,1966-04-01,293,,BEAVER CREEK,UNIT STATE 0-932,
49-013-06951,BEAVER CREEK UNIT #75,42.853952,-108.325445,Wyoming,Fremont,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1966-08-01,45,,BEAVER CREEK,BEAVER CREEK UNIT,
49-013-06993,SHELDON #14-15,43.40481,-108.97861,Wyoming,Fremont,PHOENIX PRODUCTION COMPANY,Oil,Temporarily Abandoned,1966-11-01,46,,SHELDON,SHELDON,
49-013-07005,TRIBAL 22 #3,43.40139,-108.98821,Wyoming,Fremont,PHOENIX PRODUCTION COMPANY,Oil,Temporarily Abandoned,1966-10-01,46,,SHELDON,TRIBAL 22,
49-013-08018,TRIBAL C #4,43.27472,-108.90409,Wyoming,Fremont,MERIT ENERGY COMPANY,Oil,Temporarily Abandoned,1944-12-01,46,,STEAMBOAT BUTTE,TRIBAL C,
49-013-08036,SHOSHN TRBL A #46,43.14056,-108.92521,Wyoming,Fremont,BP AMERICA PRODUCTION COMPANY,Unknown,Permanently Abandoned,1964-06-01,,,WINKLEMAN,SHOSHN TRBL A,
49-013-08101,14-20-0258-4307-TRIB #24,43.52707,-109.05229,Wyoming,Fremont,WIND RIVER ENERGY COMMISSION,Gas,Temporarily Abandoned,1953-05-01,58,,CIRCLE RIDGE,14-20-0258-4307-TRIB,
49-013-20067,SHELDON #15A-15,43.40444,-108.98321,Wyoming,Fremont,PHOENIX PRODUCTION COMPANY,Oil,Temporarily Abandoned,1968-01-01,46,,SHELDON,SHELDON,
49-013-20189,62 PPU ALLOTTEE #62,42.86056,-108.69306,Wyoming,Fremont,WESCO OPERATING INC,Injection,Temporarily Abandoned,1969-10-01,46,,LANDER,62 PPU ALLOTTEE,
49-013-20254,ELVIN BOOTH FARM PAT #1,42.95901,-108.87071,Wyoming,Fremont,NATURAL RESOURCE CORPORATION,Service,Permanently Abandoned,1971-08-01,654,,WC,ELVIN BOOTH FARM PAT,
49-013-20292,TRIBAL SHOSHONE-65 #45,43.53612,-109.0569,Wyoming,Fremont,WIND RIVER ENERGY COMMISSION,Oil,Temporarily Abandoned,,58,,CIRCLE RIDGE,TRIBAL SHOSHONE-65,
49-013-20419,BIG SAND DRAW UNIT #28,42.763754,-108.177541,Wyoming,Fremont,DENBURY ONSHORE LLC,Monitor,Temporarily Abandoned,1972-11-01,97,,BIG SAND DRAW,BIG SAND DRAW UNIT,
49-013-20431,BIG SAND DRAW UNIT #31,42.755998,-108.171969,Wyoming,Fremont,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1973-03-01,45,,BIG SAND DRAW,BIG SAND DRAW UNIT,
49-013-20464,GOVT-CURRY #26-12,42.8025,-107.94991,Wyoming,Fremont,OIL RESOURCES INC,Unknown,Permanently Abandoned,1973-12-01,,,WC,GOVT-CURRY,
49-013-20479,TRIBAL SHOSHONE-63 #27,43.52771,-109.04833,Wyoming,Fremont,WIND RIVER ENERGY COMMISSION,Injection,Temporarily Abandoned,1974-05-01,58,,CIRCLE RIDGE,TRIBAL SHOSHONE-63,
49-013-20495,UNIT C-044150 #33,42.760438,-108.15959,Wyoming,Fremont,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1974-07-01,45,,BIG SAND DRAW,UNIT C-044150,
49-013-20508,SHELDON #9A-15,43.40681,-108.98821,Wyoming,Fremont,PHOENIX PRODUCTION COMPANY,Oil,Temporarily Abandoned,1974-08-01,46,,SHELDON,SHELDON,
49-013-20530,STATE #1,42.309031,-108.296811,Wyoming,Fremont,CHRISCOR OIL & GAS,Unknown,Permanently Abandoned,,,,WC,STATE,
49-013-20536,FEDERAL #1-35,43.312559,-107.835569,Wyoming,Fremont,MARTIN EXPLORATION,Unknown,Permanently Abandoned,1975-02-01,,,WC,FEDERAL,
49-013-20548,PP-UNIT IND-7316 #126,43.14833,-108.92131,Wyoming,Fremont,WESCO OPERATING INC,Oil,Temporarily Abandoned,1975-03-01,46,,WINKLEMAN,PP-UNIT IND-7316,
49-013-20570,STATE #8,42.8775,-107.68556,Wyoming,Fremont,TRAVIS OIL CO,Unknown,Permanently Abandoned,1975-07-01,,,GLASNER,STATE,
49-013-20590,SHOSHONE 65 #50,43.53812,-109.05948,Wyoming,Fremont,WIND RIVER ENERGY COMMISSION,Injection,Temporarily Abandoned,1976-07-01,58,,CIRCLE RIDGE,SHOSHONE 65,
49-013-20600,MARGARET #1-6,43.295941,-107.67743,Wyoming,Fremont,CONTANGO RESOURCES LLC,Gas,Temporarily Abandoned,1976-06-01,46,,MADDEN,MARGARET,
49-013-20687,FEDERAL #31,42.795499,-108.194521,Wyoming,Fremont,BROWER OIL & GAS INC,Oil,Temporarily Abandoned,1977-04-01,46,,KIRBY DRAW,FEDERAL,
49-013-20697,TRIBAL SHOSHONE-65 #57,43.52799,-109.05351,Wyoming,Fremont,WIND RIVER ENERGY COMMISSION,Oil,Temporarily Abandoned,1977-06-01,58,,CIRCLE RIDGE,TRIBAL SHOSHONE-65,
49-013-20707,LONG BUTTE #30-1,43.314707,-107.792303,Wyoming,Fremont,MONCRIEF W A JR,Unknown,Permanently Abandoned,1977-10-01,391,,WC,LONG BUTTE,
49-013-20730,LONG BUTTE UNIT #2,43.281609,-107.778885,Wyoming,Fremont,CONTANGO RESOURCES LLC,Gas,Temporarily Abandoned,1977-08-01,46,,LYSITE,LONG BUTTE UNIT,
49-013-20757,SHOSHONE 66 #66,43.52021,-109.04801,Wyoming,Fremont,WIND RIVER ENERGY COMMISSION,Injection,Temporarily Abandoned,1978-01-01,58,,CIRCLE RIDGE,SHOSHONE 66,
49-013-20760,SHOSHONE 66 #69,43.52417,-109.05089,Wyoming,Fremont,WIND RIVER ENERGY COMMISSION,Oil,Temporarily Abandoned,1978-02-01,58,,CIRCLE RIDGE,SHOSHONE 66,
49-013-20763,UNIT ST 67-1621 #1-16,43.351169,-107.640107,Wyoming,Fremont,CONTANGO RESOURCES LLC,Gas,Temporarily Abandoned,1978-01-01,46,,MADDEN,UNIT ST 67-1621,
49-013-20819,GOVT #44-3X,42.784291,-108.132277,Wyoming,Fremont,ELF AQUITAINE INC,Unknown,Permanently Abandoned,1978-07-01,,,WC,GOVT,
49-013-20836,LOOKOUT #1-27,43.321418,-107.738659,Wyoming,Fremont,CONTANGO RESOURCES LLC,Gas,Temporarily Abandoned,1978-07-01,46,,MADDEN,LOOKOUT,
49-013-20909,BIG SAND DRAW (OIL) #38,42.751173,-108.162452,Wyoming,Fremont,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1979-04-01,45,,BIG SAND DRAW,BIG SAND DRAW (OIL),
49-013-20918,BEAVER CREEK UNIT #107,42.85167,-108.31917,Wyoming,Fremont,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1979-05-01,45,,BEAVER CREEK,BEAVER CREEK UNIT,
49-013-20936,L SU #124,42.262481,-107.572289,Wyoming,Fremont,BP AMERICA PRODUCTION COMPANY,Unknown,Permanently Abandoned,1979-06-01,,,LOST SOLDIER,L SU,
49-013-20943,UNIT STATE 0-932 #105,42.850457,-108.312428,Wyoming,Fremont,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1979-10-01,45,,BEAVER CREEK,UNIT STATE 0-932,
49-013-20945,RAMSHORN PEAK #1,43.666377,-109.742404,Wyoming,Fremont,MOBIL EXPL & PRODUCING NORTH AMERICA INC,Unknown,Permanently Abandoned,1979-07-01,,,WC,RAMSHORN PEAK,
49-013-20947,BEAVER CREEK UNIT #109,42.84159,-108.30739,Wyoming,Fremont,DENBURY ONSHORE LLC,Oil,Temporarily Abandoned,1979-10-01,45,,BEAVER CREEK,BEAVER CREEK UNIT,
49-013-20995,UNIT C-048240 #113,42.860755,-108.313993,Wyoming,Fremont,DENBURY ONSHORE LLC,Gas,Temporarily Abandoned,1980-03-01,45,,BEAVER CREEK,UNIT C-048240,
49-013-21052,GOVERNMENT #31-13,42.92429,-107.68528,Wyoming,Fremont,SAUER BILL OIL & GAS COMPANY LLC,Unknown,Permanently Abandoned,1980-09-01,,,CASTLE GARDEN,GOVERNMENT,
49-013-21068,FEDERAL 221 W-1221 #8-18,43.09959,-108.02917,Wyoming,Fremont,PETROLEUM RESOURCE MANAGEMENT CORP,Gas,Temporarily Abandoned,1981-08-01,45,,FULLER RESERVOIR,FEDERAL 221 W-1221,
49-013-21137,POISON CREEK FED-644 #7-17,43.08893,-107.994833,Wyoming,Fremont,PETROLEUM RESOURCE MANAGEMENT CORP,Oil,Temporarily Abandoned,1981-06-01,45,,FULLER RESERVOIR,POISON CREEK FED-644,
49-013-21153,FULLER FEDERAL #4-13,43.099615,-108.037875,Wyoming,Fremont,NORTEX GAS & OIL CO,Unknown,Permanently Abandoned,1982-05-01,,,FULLER RESERVOIR,FULLER FEDERAL,
49-013-21158,FEDERAL #1-28,43.07056,-107.8725,Wyoming,Fremont,OVERTHRUST G & O,Unknown,Permanently Abandoned,1981-07-01,,,WC,FEDERAL,
49-013-21166,FEDERAL #1-25,43.07039,-107.798088,Wyoming,Fremont,OVERTHRUST G & O,Unknown,Permanently Abandoned,1983-08-01,511,,WC,FEDERAL,
49-013-21167,POISON CREEK FED-644 #9-17,43.092548,-107.994837,Wyoming,Fremont,PETROLEUM RESOURCE MANAGEMENT CORP,Oil,Temporarily Abandoned,1981-10-01,45,,FULLER RESERVOIR,POISON CREEK FED-644,
49-013-21190,ANDERSON RIDGE #1-16,42.402981,-109.00172,Wyoming,Fremont,SKINNER CORPORATION,Unknown,Permanently Abandoned,1981-10-01,521,,WC,ANDERSON RIDGE,
49-013-21197,WINKLEMAN DOME #155H-RE,43.14249,-108.92966,Wyoming,Fremont,WESCO OPERATING INC,Oil,Temporarily Abandoned,1981-12-01,46,,WINKLEMAN,WINKLEMAN DOME,
49-013-21218,FEDERAL W-70408 #2-7,43.103243,-108.029209,Wyoming,Fremont,PETROLEUM RESOURCE MANAGEMENT CORP,Oil,Temporarily Abandoned,1981-12-01,45,,FULLER RESERVOIR,FEDERAL W-70408,
49-013-21356,MUSKRAT #A-8,42.84194,-107.76769,Wyoming,Fremont,WOLD OIL PROPERTIES INC,Unknown,Permanently Abandoned,1983-07-01,309,,MUSKRAT,MUSKRAT,
49-013-21359,BEAVER CREEK UNIT #135,42.83333,-108.29833,Wyoming,Fremont,DENBURY ONSHORE LLC,Gas,Temporarily Abandoned,1984-04-01,45,,BEAVER CREEK,BEAVER CREEK UNIT,
49-013-21434,BEAVER CREEK UNIT #141H,42.86843,-108.333694,Wyoming,Fremont,DENBURY ONSHORE LLC,Gas,Temporarily Abandoned,1984-10-01,45,,BEAVER CREEK,BEAVER CREEK UNIT,
49-013-21498,SHOSHONE-ARAPAHOE 65 #70,43.53946,-109.06331,Wyoming,Fremont,WIND RIVER ENERGY COMMISSION,Injection,Temporarily Abandoned,1986-01-01,58,,CIRCLE RIDGE,SHOSHONE-ARAPAHOE 65,
49-013-21721,TWIGGY #1-7,43.024588,-107.546182,Wyoming,Fremont,NATURAL GAS PROCESSING COMPANY,Gas,Temporarily Abandoned,1994-10-01,283,,MEIGH RANCH,TWIGGY,
49-013-21753,TWIGGY #8-21,43.026368,-107.533823,Wyoming,Fremont,NATURAL GAS PROCESSING COMPANY,Gas,Temporarily Abandoned,1995-11-01,283,,MEIGN RANCH,TWIGGY,
49-013-21815,FULLER RESERVOIR II #4-19,43.085062,-108.029525,Wyoming,Fremont,PETROLEUM RESOURCE MANAGEMENT CORP,Oil,Temporarily Abandoned,1997-08-01,45,,FULLER RESERVOIR,FULLER RESERVOIR II,
49-013-21912,TRIBAL S #4,43.2664,-108.9142,Wyoming,Fremont,MERIT ENERGY COMPANY,Oil,Temporarily Abandoned,1999-09-01,46,,STEAMBOAT BUTTE,TRIBAL S,
49-013-21962,BIG HORN #6-27,43.32607,-107.6304,Wyoming,Fremont,CONTANGO RESOURCES LLC,Gas,Temporarily Abandoned,2000-01-01,46,,MADDEN,BIG HORN,
49-013-22009,BEAVER CREEK UNIT #604,42.85064,-108.31175,Wyoming,Fremont,DENBURY ONSHORE LLC,Gas,Temporarily Abandoned,2000-03-01,45,,BEAVER CREEK,BEAVER CREEK UNIT,
49-013-22014,TRIBAL C #38,43.2837,-108.90971,Wyoming,Fremont,MERIT ENERGY COMPANY,Oil,Temporarily Abandoned,2000-06-01,46,,STEAMBOAT BUTTE,TRIBAL C,
49-013-22465,SHELDON #8A-15,43.41172,-108.98767,Wyoming,Fremont,PHOENIX PRODUCTION COMPANY,Oil,Temporarily Abandoned,2005-11-01,46,,SHELDON,SHELDON,
49-013-22706,PEAK TRIBAL #6-6,43.00721,-108.21554,Wyoming,Fremont,WESCO PRODUCTION LLC,Gas,Temporarily Abandoned,2006-10-01,45,,RIVERTON DOME,PEAK TRIBAL,
49-013-23055,BCU MAD #10-22,42.85014,-108.318556,Wyoming,Fremont,DENBURY ONSHORE LLC,Injection,Temporarily Abandoned,2007-10-01,45,,BEAVER CREEK,BCU MAD,
49-013-60043,EAST SAND DRW #1,42.73089,-108.14619,Wyoming,Fremont,SHANNON OIL,Unknown,Permanently Abandoned,1945-03-01,,,WC,EAST SAND DRW,
49-013-60098,S A TRIBAL A LEASE #123,43.14417,-108.92972,Wyoming,Fremont,BP AMERICA PRODUCTION COMPANY,Unknown,Permanently Abandoned,1975-02-01,,,WINKLEMAN,S A TRIBAL A LEASE,
49-013-90000,TRIBAL C #1,43.27818,-108.916,Wyoming,Fremont,CHEVRON USA INC,Service,Permanently Abandoned,,407,,STEAMBOAT BUTTE,TRIBAL C,
49-013-90001,TRIBAL C #8,43.27844,-108.9173,Wyoming,Fremont,CHEVRON USA INC,Service,Permanently Abandoned,,407,,STEAMBOAT BUTTE,TRIBAL C,
49-015-05063,GOVT #1,42.21431,-104.61619,Wyoming,Goshen,FISHER EDDIE,Unknown,Permanently Abandoned,1954-03-01,,,WC,GOVT,
49-015-20106,FEDERAL #15-1,42.230727,-104.402485,Wyoming,Goshen,ARAPAHO PETROLEUM INC,Unknown,Permanently Abandoned,1978-08-01,,,WC,FEDERAL,
49-015-20171,LONDON FLATS #1-29H,42.11276,-104.44259,Wyoming,Goshen,SAMSON OIL & GAS USA INC,Oil,Temporarily Abandoned,2006-05-01,110,,WC,LONDON FLATS,
49-015-20247,CORN CREEK #22-64-24-1H,41.85952,-104.496867,Wyoming,Goshen,DJ RESOURCES INC,LW,Permanently Abandoned,2011-12-01,130,,WC,CORN CREEK,
49-015-21150,Unforgiven #1961 E21-16-6CH,41.594492,-104.193236,Wyoming,Goshen,GUNGNIR OPERATING LLC,Oil,Temporarily Abandoned,2019-12-01,45,,WC,Unforgiven,
49-017-05232,GOVT-CEDAR RIDGE #1,43.668605,-108.246215,Wyoming,Hot Springs,EMPIRE STATE OIL,Unknown,Permanently Abandoned,1965-02-01,,,WC,GOVT-CEDAR RIDGE,
49-017-05292,UNIT PATENTED #4,43.68443,-107.90382,Wyoming,Hot Springs,VAN NORMAN JERRY,Oil,Temporarily Abandoned,1919-04-01,470,,KIRBY CREEK,UNIT PATENTED,
49-017-05371,MUD CREEK OPC 21 #1,43.716854,-107.814084,Wyoming,Hot Springs,MARATHON OIL COMPANY,Gas,Temporarily Abandoned,1919-05-01,112,,MURPHY DOME,MUD CREEK OPC 21,
49-017-05486,UNIT C-067593 #16,43.766725,-108.210995,Wyoming,Hot Springs,BREITBURN OPERATING L.P.,Oil,Temporarily Abandoned,1973-12-01,46,,GEBO,UNIT C-067593,
49-017-05506,FEDERAL C-063710 #92T,43.76818,-108.55161,Wyoming,Hot Springs,MERIT ENERGY COMPANY,Injection,Temporarily Abandoned,1962-12-01,46,,HAMILTON DOME,FEDERAL C-063710,
49-017-05511,GEBO UNIT #39,43.770389,-108.218506,Wyoming,Hot Springs,BREITBURN OPERATING L.P.,Oil,Temporarily Abandoned,1955-05-01,46,,GEBO,GEBO UNIT,
49-017-05523,FEDERAL C-063710 #45,43.769573,-108.551058,Wyoming,Hot Springs,MERIT ENERGY COMPANY,Oil,Temporarily Abandoned,1955-07-01,46,,HAMILTON DOME,FEDERAL C-063710,
49-017-05533,GEBO UNIT #7,43.774176,-108.221026,Wyoming,Hot Springs,BREITBURN OPERATING L.P.,Oil,Temporarily Abandoned,1945-04-01,46,,GEBO,GEBO UNIT,
49-017-05564,FEDERAL #5-24-I,43.772522,-108.569882,Wyoming,Hot Springs,MERIT ENERGY COMPANY,Injection,Temporarily Abandoned,1955-08-01,46,,HAMILTON DOME,FEDERAL,
49-017-05615,UNIT FED C-066743 #47,43.776018,-108.243579,Wyoming,Hot Springs,BREITBURN OPERATING L.P.,Oil,Temporarily Abandoned,1959-03-01,46,,GEBO,UNIT FED C-066743,
49-017-05643,GEBO UNIT #46H,43.777726,-108.245958,Wyoming,Hot Springs,BREITBURN OPERATING L.P.,Oil,Temporarily Abandoned,1957-05-01,46,,GEBO,GEBO UNIT,
49-017-05650,FED 044141 #58,43.776811,-108.551004,Wyoming,Hot Springs,MERIT ENERGY COMPANY,Oil,Temporarily Abandoned,1957-05-01,46,,HAMILTON DOME,FED 044141,
49-017-05655,UNIT C-044140 #16,43.777109,-108.574488,Wyoming,Hot Springs,MERIT ENERGY COMPANY,Oil,Temporarily Abandoned,1935-05-01,46,,HAMILTON DOME,UNIT C-044140,
49-017-05659,PLACER C-044140 #14,43.777252,-108.576786,Wyoming,Hot Springs,MERIT ENERGY COMPANY,Oil,Temporarily Abandoned,1921-01-01,46,,HAMILTON DOME,PLACER C-044140,
49-017-05690,UNIT C-044141 #2-14,43.779537,-108.583198,Wyoming,Hot Springs,MERIT ENERGY COMPANY,Oil,Temporarily Abandoned,1920-08-01,46,,HAMILTON DOME,UNIT C-044141,
49-017-05742,FEDERAL C-054257 #8-13,43.782219,-108.555182,Wyoming,Hot Springs,MERIT ENERGY COMPANY,Oil,Temporarily Abandoned,1948-07-01,249,,HAMILTON DOME,FEDERAL C-054257,
49-017-05747,PLACER C-044140 #69,43.782216,-108.578628,Wyoming,Hot Springs,MERIT ENERGY COMPANY,Oil,Temporarily Abandoned,1956-01-01,46,,HAMILTON DOME,PLACER C-044140,
49-017-05770,PLACER C-044140 #27,43.776769,-108.591212,Wyoming,Hot Springs,MERIT ENERGY COMPANY,Oil,Temporarily Abandoned,1947-03-01,249,,HAMILTON DOME,PLACER C-044140,
49-017-05782,15-I #12,43.785537,-108.59332,Wyoming,Hot Springs,MERIT ENERGY COMPANY,Injection,Temporarily Abandoned,1956-01-01,46,,HAMILTON DOME,15-I,
49-017-05794,PLACER C-044140 #72,43.78578,-108.568667,Wyoming,Hot Springs,MERIT ENERGY COMPANY,Oil,Temporarily Abandoned,1956-03-01,46,,HAMILTON DOME,PLACER C-044140,
49-017-05834,HORSESHOE #4C,43.789457,-108.588882,Wyoming,Hot Springs,MERIT ENERGY COMPANY,Oil,Temporarily Abandoned,1947-09-01,293,,HAMILTON DOME,HORSESHOE,
49-017-05980,MV WTR INJ WELL #2,43.917676,-108.61092,Wyoming,Hot Springs,MARATHON OIL COMPANY,Unknown,Permanently Abandoned,1959-08-01,,,GRASS CREEK,MV WTR INJ WELL,
49-017-05985,CURTIS UNIT #167-C,43.915486,-108.593283,Wyoming,Hot Springs,MERIT ENERGY COMPANY,Injection,Temporarily Abandoned,1954-07-01,46,,GRASS CREEK,CURTIS UNIT,
49-017-06015,CURTIS UNIT #155,43.931098,-108.627497,Wyoming,Hot Springs,MERIT ENERGY COMPANY,Oil,Temporarily Abandoned,1953-11-01,46,,GRASS CREEK,CURTIS UNIT,
49-017-06028,148 CURTIS UNIT #148-C,43.922451,-108.593627,Wyoming,Hot Springs,MERIT ENERGY COMPANY,Injection,Temporarily Abandoned,1954-02-01,46,,GRASS CREEK,148 CURTIS UNIT,
49-017-06044,LITTLEJOHN #31,43.925362,-108.632434,Wyoming,Hot Springs,MERIT ENERGY COMPANY,Oil,Temporarily Abandoned,1965-10-01,46,,GRASS CREEK,LITTLEJOHN,
49-017-06311,2 PRE-TENSLEEP UNIT #2,43.94587,-108.6628,Wyoming,Hot Springs,MERIT ENERGY COMPANY,Disposal,Temporarily Abandoned,1958-05-01,46,,GRASS CREEK,2 PRE-TENSLEEP UNIT,
49-017-06334,MEETEETSE 17 #1 F,43.947172,-108.659282,Wyoming,Hot Springs,MERIT ENERGY COMPANY,Oil,Temporarily Abandoned,1914-07-01,46,,GRASS CREEK,MEETEETSE 17,
49-017-06339,18 WASHAKIE 11 #18,43.948421,-108.652839,Wyoming,Hot Springs,MERIT ENERGY COMPANY,Injection,Temporarily Abandoned,1950-09-01,46,,GRASS CREEK,18 WASHAKIE 11,
49-017-06341,WASHAKIE OPC 11 #17,43.948396,-108.654506,Wyoming,Hot Springs,MARATHON OIL COMPANY,Oil,Temporarily Abandoned,,259,,GRASS CREEK,WASHAKIE OPC 11,
49-017-06431,CURTIS UNIT PATENTED #144-C,43.91913,-108.613438,Wyoming,Hot Springs,MERIT ENERGY COMPANY,Oil,Temporarily Abandoned,,46,,GRASS CREEK,CURTIS UNIT PATENTED,
49-017-06435,EHRLICH PATENTED #12,43.948244,-108.666241,Wyoming,Hot Springs,MERIT ENERGY COMPANY,Oil,Temporarily Abandoned,1918-02-01,46,,GRASS CREEK,EHRLICH PATENTED,
49-017-06457,C-044122 CURTIS #30,43.957937,-108.65689,Wyoming,Hot Springs,MERIT ENERGY COMPANY,Oil,Temporarily Abandoned,1953-09-01,46,,GRASS CREEK,C-044122 CURTIS,
49-017-06487,20 CURTIS UNIT #20,43.96178,-108.66244,Wyoming,Hot Springs,MERIT ENERGY COMPANY,Injection,Temporarily Abandoned,1953-02-01,46,,GRASS CREEK,20 CURTIS UNIT,
49-017-06674,MESAVRDE WTR INJ #3,43.908025,-108.635849,Wyoming,Hot Springs,MARATHON OIL COMPANY,Unknown,Permanently Abandoned,1959-09-01,,,GRASS CREEK,MESAVRDE WTR INJ,
49-017-06684,WILEY PHOS-TEN #27,43.954346,-108.66146,Wyoming,Hot Springs,MERIT ENERGY COMPANY,Oil,Temporarily Abandoned,1965-12-01,46,,GRASS CREEK,WILEY PHOS-TEN,
49-017-07009,WILEY S L #11,43.95321,-108.661197,Wyoming,Hot Springs,MERIT ENERGY COMPANY,Oil,Temporarily Abandoned,1918-02-01,46,,GRASS CREEK,WILEY S L,
49-017-07212,S.L. WILEY #4 F,43.948269,-108.663017,Wyoming,Hot Springs,MERIT ENERGY COMPANY,Injection,Temporarily Abandoned,,46,,GRASS CREEK,S.L. WILEY,
49-017-07221,S.L. WILEY #15 F,43.949555,-108.662939,Wyoming,Hot Springs,MERIT ENERGY COMPANY,Oil,Temporarily Abandoned,,46,,GRASS CREEK,S.L. WILEY,
49-017-07287,WARM SPRINGS #2 T/P,43.651821,-108.128675,Wyoming,Hot Springs,MORNING STAR OIL COMPANY,Service,Permanently Abandoned,,192,,WARM SPRINGS,WARM SPRINGS,
